ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,random
A-477,MapQuest,201,3,3/3/2016 18:52,3/3/2016 23:00,39.755344,-84.203598,,,0.01,Center lane closed due to accident on I-75 Southbound at Exits 53A 53B 1st St.,,I-75 N,R,Dayton,Montgomery,OH,45402,US,US/Eastern,KFFO,3/3/2016 18:58,32,26.4,100,30.05,1.8,SE,5.8,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day,0.304793864
A-7366,MapQuest,201,2,12/15/2016 23:01,12/15/2016 23:31,38.428402,-121.397667,,,0.01,Accident on CA-99 Southbound at Exit 287 Laguna Blvd.,,CA-99 S,R,Elk Grove,Sacramento,CA,95758,US,US/Pacific,KSAC,12/15/2016 22:53,53.1,,100,29.62,10,SSW,12.7,0.08,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.973947414
A-21272,MapQuest,201,2,9/21/2016 10:11,9/21/2016 10:40,38.475349,-121.423851,,,0,Right hand shoulder blocked due to accident on CA-99 Northbound at Exits 291A 291B Mack Rd.,,CA-99 N,R,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,9/21/2016 9:53,63,,58,29.89,10,South,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.370214869
A-33914,MapQuest,201,2,4/10/2016 3:15,4/10/2016 4:00,37.849224,-122.242378,,,0.01,Accident on CA-24 Westbound at Exits 4 4A 4B Patton St. Expect delays.,,CA-24 W,R,Oakland,Alameda,CA,94618,US,US/Pacific,KOAK,4/10/2016 3:27,57,,83,29.88,5,West,10.4,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.379203998
A-13139,MapQuest,241,2,10/22/2016 14:42,10/22/2016 15:27,38.430683,-122.741776,,,0.01,Lane blocked due to accident on CA-12 Westbound at Exit 5 Stony Point Rd.,,CA-12 W,R,Santa Rosa,Sonoma,CA,95401,US,US/Pacific,KSTS,10/22/2016 14:53,66,,56,29.84,10,WNW,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.341799098
A-24715,MapQuest,201,2,10/15/2016 15:50,10/15/2016 16:19,38.678055,-120.745956,,,0.01,Accident on Pleasant Valley Rd at Demyhig Ln.,4601,Demyhig Ln,R,Placerville,El Dorado,CA,95667-8559,US,US/Pacific,KPVF,10/15/2016 15:55,60.8,,77,29.84,10,South,15,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.791711466
A-30743,MapQuest,229,2,9/9/2016 0:46,9/9/2016 1:31,37.769669,-122.41613,,,0,Slow traffic and queueing traffic due to accident on US-101 Van Ness Ave Northbound at Exits 434A 434B 13th St.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,9/9/2016 0:56,57,,83,30.03,10,WNW,11.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.360283026
A-13900,MapQuest,241,2,10/27/2016 19:00,10/27/2016 19:30,37.984333,-122.549072,,,0,Right lane blocked due to accident on Nevada St Northbound at Solano St.,298,Solano St,R,San Rafael,Marin,CA,94901-1044,US,US/Pacific,KDVO,10/27/2016 18:55,59,,94,29.94,2,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day,0.787414545
A-20368,MapQuest,201,3,9/15/2016 20:33,9/15/2016 21:03,38.618618,-121.529549,,,0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 86 I-5.,,I-80 W,R,Sacramento,Sacramento,CA,95833,US,US/Pacific,KMCC,9/15/2016 20:35,75.2,,36,29.94,10,SSW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day,0.091473986
A-37998,MapQuest,201,2,5/10/2016 15:12,5/10/2016 15:57,37.679386,-122.126755,,,0,Accident on Paseo Grande at Hesperian Blvd.,,Paseo Grande,R,San Lorenzo,Alameda,CA,94580,US,US/Pacific,KHWD,5/10/2016 14:54,70,,55,29.99,10,WNW,12.7,,Clear,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day,0.396948212
A-26770,MapQuest,247,3,8/11/2016 12:08,8/11/2016 12:53,37.932465,-122.403297,,,0,Delays due to accident on I-580 Westbound at Exit 7A Western Dr.,,Richmond-San Rafael Brg,R,Richmond,Contra Costa,CA,94801,US,US/Pacific,KCCR,8/11/2016 11:53,75,,48,29.96,10,NNW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.129473883
A-28929,MapQuest,201,2,8/27/2016 15:06,8/27/2016 15:51,37.338223,-121.85405,,,0,Accident on US-101 Southbound at Exits 385A 385B I-680.,,I-680 N,R,San Jose,Santa Clara,CA,95122,US,US/Pacific,KRHV,8/27/2016 14:47,80.6,,42,29.98,10,WNW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.178562601
A-13490,MapQuest,201,3,10/25/2016 11:37,10/25/2016 12:07,38.092308,-122.233665,,,0.01,Right hand shoulder blocked due to accident on I-780 Eastbound at Exits 1A 1B 1C I-80.,,I-780 E,R,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,10/25/2016 11:54,68,,63,30.04,10,South,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.493526128
A-33431,MapQuest,229,3,4/6/2016 21:48,4/6/2016 22:33,37.619972,-122.075974,,,0,Slow traffic due to accident on I-880 Northbound at Exit 25 Industrial Pkwy.,,I-880 N,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,4/6/2016 21:54,73,,44,29.97,10,ENE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.799358849
A-34325,MapQuest,201,3,4/12/2016 17:22,4/12/2016 18:07,38.485245,-121.80806,,,0.01,Accident on I-80 Westbound at I-80 Exit 67 / Pedrick Rd. On exit ramp.,,CA-113 N,R,Dixon,Solano,CA,95620,US,US/Pacific,KEDU,4/12/2016 13:35,66.2,,60,30.17,10,West,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.730376356
A-25356,MapQuest,201,3,10/19/2016 14:14,10/19/2016 14:43,37.694393,-121.920235,,,0.01,Slow lane blocked due to accident on I-680 Southbound at Exit 29 Stoneridge Dr.,,I-680 S,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,10/19/2016 13:53,75,,22,30.14,10,ENE,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.650243046
A-1786,MapQuest,201,2,6/30/2016 13:29,6/30/2016 13:59,38.792751,-121.294945,,,0,Right hand shoulder blocked due to accident on CA-65 Southbound at Exit 309 Blue Oaks Blvd.,,CA-65 S,R,Roseville,Placer,CA,95678,US,US/Pacific,KMCC,6/30/2016 13:35,93.2,,26,29.81,7,WNW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.5006536
A-9876,MapQuest,201,2,1/5/2017 22:53,1/5/2017 23:22,38.610889,-121.265251,,,0.01,Right hand shoulder blocked due to accident on US-50 Eastbound after Exit 18 County Hwy-E2 Sunrise Blvd.,,US-50 E,R,Rancho Cordova,Sacramento,CA,95742,US,US/Pacific,KMHR,1/5/2017 22:45,37.4,32.8,70,30.09,10,NNW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.768631739
A-38649,MapQuest,201,2,5/16/2016 21:41,5/16/2016 22:56,38.764847,-121.222672,,,0.01,Accident on Secret Ravine Pkwy Northbound at Sierra College Blvd.,,Sierra College Blvd,R,Granite Bay,Placer,CA,95746,US,US/Pacific,KMCC,5/16/2016 21:35,73.4,,36,29.84,10,West,4.6,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Day,0.145380643
A-11043,MapQuest,201,2,1/13/2017 16:28,1/13/2017 16:57,38.585571,-121.387413,,,0,Accident on Wemberley Dr near Ardenridge Dr.,3309,Ardenridge Dr,L,Sacramento,Sacramento,CA,95864-3801,US,US/Pacific,KMHR,1/13/2017 16:45,48.2,,82,30.16,10,SSE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.453490216
A-3821,MapQuest,201,3,7/22/2016 12:44,7/22/2016 13:14,37.796513,-122.210747,,,0,Accident on I-580 Westbound at Exit 24 Coolidge Ave. On the median.,,I-580 E,R,Oakland,Alameda,CA,94602,US,US/Pacific,KOAK,7/22/2016 12:53,71.1,,57,30.12,10,West,12.7,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.013353537
A-39387,MapQuest,201,2,5/20/2016 21:33,5/20/2016 22:48,39.001328,-120.907356,,,0,Accident on Foresthill Rd Westbound before Spring Garden Rd.,19945,Foresthill Rd,L,Foresthill,Placer,CA,95631,US,US/Pacific,KAUN,5/20/2016 21:35,48.2,,87,29.89,10,ESE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Day,0.707434072
A-28755,MapQuest,201,3,8/26/2016 9:00,8/26/2016 9:45,37.78735,-122.247955,,,0,#2 lane blocked due to accident on I-880 Southbound before Exit 40 16th Ave.,,Nimitz Fwy S,R,Oakland,Alameda,CA,94606,US,US/Pacific,KOAK,8/26/2016 8:53,64,,75,29.94,10,SSW,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.405391993
A-21897,MapQuest,241,3,9/26/2016 0:48,9/26/2016 1:17,37.848976,-122.298775,,,0,Lane blocked due to accident on I-80 I-580 Westbound at Exit 10 I-580. Expect delays.,,I-580 W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,9/26/2016 0:53,66,,65,29.97,10,East,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.896380322
A-3248,MapQuest,222,3,7/15/2016 20:51,7/15/2016 22:06,38.59343,-121.444771,,,0,Queueing traffic due to accident on I-80 Bus Capital City Fwy Northbound at Exits 9A 9B Exposition Blvd.,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,7/15/2016 20:55,80.6,,39,29.79,10,South,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day,0.474669354
A-4617,MapQuest,201,3,7/28/2016 20:40,7/28/2016 21:30,37.45966,-121.924309,,,0,Accident on I-880 Northbound at Exit 10 California Cir.,,I-880 N,R,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,7/28/2016 20:47,64.4,,83,29.84,10,NW,10.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day,0.90344952
A-8406,MapQuest,201,2,12/23/2016 16:37,12/23/2016 17:06,37.333946,-122.049141,,,0.01,Lane blocked on exit ramp due to accident on CA-85 Northbound at I-280.,,Junipero Serra Fwy N,R,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,12/23/2016 16:56,51.1,,77,29.84,10,WNW,4.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.282941843
A-24722,MapQuest,201,2,10/15/2016 18:10,10/15/2016 18:40,38.524895,-121.467789,,,0.01,Right hand shoulder blocked due to accident on CA-99 Northbound at Exit 296 Fruitridge Rd.,,Fruitridge Rd,R,Sacramento,Sacramento,CA,95824,US,US/Pacific,KSAC,10/15/2016 17:53,66,,73,29.76,6,SSW,11.5,0.01,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.569577347
A-18105,MapQuest,201,2,11/22/2016 10:52,11/22/2016 11:20,37.631313,-122.40284,,,0.01,Accident on US-101 Southbound at Exits 423A 423B San Bruno Ave.,,San Bruno Ave E,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,11/22/2016 10:56,57.9,,72,30.2,10,East,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.035826021
A-26182,MapQuest,241,2,8/7/2016 10:25,8/7/2016 11:25,38.173363,-122.523186,,,0,One lane blocked due to accident on Old Lakeville Road 3 both ways at Lakeville Hwy.,6698,Lakeville Hwy,R,Petaluma,Sonoma,CA,94954-9256,US,US/Pacific,KO69,8/7/2016 10:15,60.8,,77,29.93,10,South,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.695689442
A-38847,MapQuest,201,2,5/18/2016 8:15,5/18/2016 9:15,38.220242,-121.861176,,,0,Accident on Lambie Rd at Bithell Ln.,3801,Bithell Ln,L,Suisun City,Solano,CA,94585-9644,US,US/Pacific,KSUU,5/18/2016 7:58,68.4,,62,29.95,10,SW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.188778187
A-36483,MapQuest,229,2,4/27/2016 19:09,4/27/2016 19:56,37.42564,-122.098442,,,0.01,Slow traffic due to accident on US-101 Northbound at Exits 400B 400C San Antonio Rd.,,US-101 N,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,4/27/2016 18:47,59,,67,29.87,10,West,17.3,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.089002276
A-6911,MapQuest,241,2,12/12/2016 22:29,12/12/2016 22:59,37.396564,-120.630814,,,0.01,Lane blocked due to accident on County Hwy-J7 Santa Fe Dr at Olive Ave.,7385,Santa Fe Dr,L,Winton,Merced,CA,95388-9514,US,US/Pacific,KMER,12/12/2016 22:35,44.6,,100,30.14,3,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.858158909
A-30868,MapQuest,201,2,9/9/2016 16:53,9/9/2016 17:30,36.958447,-121.383614,,,0,Accident on CA-156 Pacheco Pass Hwy at Barnheisel Rd.,114,Barnheisel Rd,R,Hollister,San Benito,CA,95023-9425,US,US/Pacific,KCVH,9/9/2016 16:55,71.6,,60,29.97,10,West,16.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.785587357
A-34573,MapQuest,201,2,4/14/2016 0:09,4/14/2016 0:54,37.495583,-122.368835,,,0.01,Accident on CA-92 San Mateo Rd at CA-35 Half Moon Bay Rd.,,Half Moon Bay Rd,R,Redwood City,San Mateo,CA,94062,US,US/Pacific,KSQL,4/14/2016 0:15,55.4,,54,30.12,10,NNW,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.990691903
A-3512,MapQuest,201,3,7/19/2016 19:58,7/19/2016 20:28,37.826302,-122.277092,,,0,Accident on I-580 Eastbound at Exits 19B 19C 19D 20 I-980.,,I-580 E,R,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,7/19/2016 19:53,64,,60,30.04,10,West,15,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.423923878
A-5681,MapQuest,201,3,12/5/2016 15:26,12/5/2016 15:56,38.418869,-122.71579,,,0.01,Accident and people on the road on US-101 Northbound at Exit 488A Baker Ave.,,US-101 N,R,Santa Rosa,Sonoma,CA,95407,US,US/Pacific,KSTS,12/5/2016 15:53,52,,57,30.03,10,NW,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.808751405
A-13715,MapQuest,201,3,10/26/2016 16:49,10/26/2016 17:19,37.771645,-122.223877,,,0.01,Right hand shoulder blocked due to accident on I-880 Southbound at Exit 38 CA-77 42nd Ave.,,Nimitz Fwy S,R,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,10/26/2016 16:53,71.1,,59,29.96,10,NW,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.297538934
A-28,MapQuest,201,2,2/8/2016 14:24,2/8/2016 15:09,39.775303,-84.200523,,,0,Accident on Helena St at OH-48 Main St.,1,W Helena St,R,Dayton,Montgomery,OH,45405-4326,US,US/Eastern,KDAY,2/8/2016 13:56,39.9,32.9,70,29.61,10,WNW,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day,0.405614008
A-38339,MapQuest,203,3,5/12/2016 11:12,5/12/2016 11:42,37.898579,-122.309616,,,0.01,Right hand shoulder blocked due to multi-vehicle accident on I-80 Eastbound at Exit 14A Central Ave.,,I-80 W,R,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,5/12/2016 10:53,66.9,,54,29.99,10,NNW,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.624405685
A-30387,MapQuest,241,2,9/7/2016 15:11,9/7/2016 15:50,38.548008,-122.808502,,,0,Lane blocked due to accident on US-101 both ways at Exit 498 Old Redwood Hwy.,,US-101 N,R,Windsor,Sonoma,CA,95492,US,US/Pacific,KSTS,9/7/2016 14:53,93.9,,21,29.85,10,South,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.261414848
A-34599,MapQuest,201,2,4/14/2016 9:04,4/14/2016 9:34,37.54932,-122.292496,,,0.01,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 414B CA-92.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,4/14/2016 8:47,55.4,,67,30.17,10,WNW,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.731706503
A-33314,MapQuest,201,2,4/6/2016 14:11,4/6/2016 14:41,37.259937,-121.968719,,,0,Accident on CA-85 Northbound at Exit 11B Winchester Blvd.,,CA-85 N,R,Los Gatos,Santa Clara,CA,95032,US,US/Pacific,KSJC,4/6/2016 13:53,86,,20,30.04,10,West,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.257744493
A-11107,MapQuest,241,2,1/13/2017 22:53,1/13/2017 23:22,37.52932,-122.273712,,,0.01,#1 lane blocked due to accident on US-101 Southbound at Exit 412 Ralston Ave.,,Bayshore Fwy S,R,Belmont,San Mateo,CA,94002,US,US/Pacific,KSQL,1/13/2017 22:55,42.8,,81,30.24,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.666720981
A-10916,MapQuest,201,3,1/12/2017 20:22,1/12/2017 20:52,38.64315,-121.434677,,,0.01,Accident on I-80 Eastbound at Exit 90 Norwood Ave.,,I-80 E,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,1/12/2017 20:30,41,,100,30.03,0.5,Calm,,,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.257266517
A-9194,MapQuest,201,3,12/31/2016 19:32,12/31/2016 20:01,37.842594,-122.2976,,,0.01,Accident on I-80 I-580 Westbound at Exit 9 I-580.,,Eastshore Fwy W,R,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,12/31/2016 19:53,50,,71,29.97,10,WNW,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.261208848
A-12290,MapQuest,203,3,1/23/2017 9:55,1/23/2017 10:40,38.747753,-121.26844,,,0.01,Multi-vehicle accident on I-80 Westbound at Exits 103 103A 103B Sunrise Ave.,,I-80 W,R,Roseville,Placer,CA,95678,US,US/Pacific,KMCC,1/23/2017 9:50,46.4,40.1,81,29.88,10,SE,15,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.750198948
A-30909,MapQuest,201,3,9/9/2016 19:22,9/9/2016 20:00,37.45966,-121.924309,,,0,Accident on I-880 Northbound at Exit 10 California Cir.,,I-880 N,R,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,9/9/2016 19:47,62.6,,88,29.99,10,NW,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.8170899
A-19792,MapQuest,201,3,9/13/2016 13:45,9/13/2016 14:15,37.689503,-122.103951,,,0,Accident on I-580 Eastbound near Exits 34 35 I-238.,,I-238 N,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,9/13/2016 13:54,72,,40,29.96,10,SSW,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.199884903
A-26259,MapQuest,201,2,8/8/2016 7:21,8/8/2016 7:51,38.654133,-121.382942,,,0,Accident on Watt Ave at Myrtle Ave.,4900,Watt Ave,L,North Highlands,Sacramento,CA,95660-5110,US,US/Pacific,KMCC,8/8/2016 7:15,60.8,,72,29.82,8,SSE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day,0.019242323
A-5010,MapQuest,201,2,8/1/2016 13:29,8/1/2016 14:59,38.014961,-122.269531,,,0,Accident on CA-4 Westbound at I-80.,,I-80 W,R,Hercules,Contra Costa,CA,94547,US,US/Pacific,KCCR,8/1/2016 13:53,81,,35,29.88,10,WNW,15,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.229957696
A-33981,MapQuest,241,2,4/10/2016 8:59,4/10/2016 14:11,37.961746,-121.742592,,,0.01,Lane blocked due to accident on CA-4 Eastbound at Exit 33 Lone Tree Way. Expect delays.,,CA-4 W,R,Antioch,Contra Costa,CA,94531,US,US/Pacific,KCCR,4/10/2016 9:00,55.9,,84,29.88,10,South,3.5,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.117739821
A-29836,MapQuest,201,2,9/3/2016 14:44,9/3/2016 15:29,38.528309,-121.370255,,,0,Accident on Watt Ave Southbound at District Ct.,8998,District Ct,L,Sacramento,Sacramento,CA,95826-6401,US,US/Pacific,KMHR,9/3/2016 14:45,82.4,,32,29.76,10,SW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.339713898
A-912,MapQuest,201,2,6/22/2016 14:50,6/22/2016 15:20,37.539642,-121.923859,,,0,Accident on CA-238 Mission Blvd Southbound at I-680.,,Mission Rd,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,6/22/2016 14:56,70,,59,30.01,10,NNW,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day,0.845820008
